Latitude,Longitude,Number of Structures,Type of building,Building Material,No of storeys,Type of Building Registration,Use of building,Total No. of Family Member,Gender: Male,Gender: Female,Gender: Others,Physically Disabled,Source of Income,Average Salary,Crops Harvest,Irrigation Facility,Electricity Facility,Road Acces,Nearest Health Facility,Animal Husbandary,No. of old member
27.4363631,85.0880281,1,स्थायी भवन,जस्तापाता,1,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,4,1,3,,0,Teaching,21000,"Maize, Paddy",Yes,Yes,Yes,700m,Cow,1
27.4363937,85.087454,1,स्थायी भवन,आर.सी.सी.,2,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,5,4,1,,0,Agriculture,13000,"Maize, Paddy",Yes,Yes,Yes,700m,Cow,1
27.4367369,85.0876928,1,स्थायी भवन,जस्तापाता,2,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,5,2,3,,0,Agriculture,23000,"Maize, Paddy",Yes,Yes,Yes,600m,Cow,0
27.4369666,85.088056,1,स्थायी भवन,आर.सी.सी.,2,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,5,1,4,,0,Agriculture,21000,"Maize, Paddy",Yes,Yes,Yes,800m,Cow,1
27.4372755,85.0888769,1,स्थायी भवन,आर.सी.सी.,1,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,6,3,3,,1,Agriculture,11000,"Maize, Paddy",Yes,Yes,Yes,800m,Cow,0
27.4374539,85.0888513,1,स्थायी भवन,आर.सी.सी.,1,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,4,3,1,,0,Agriculture,3600,"Maize, Paddy",Yes,Yes,Yes,900m,Cow,0
27.4385105,85.0902752,1,स्थायी भवन,जस्तापाता,1,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,4,2,2,,0,Agriculture,13000,"Maize, Millet",Yes,Yes,Yes,1km,Cow,1
27.4393449,85.0902701,1,स्थायी भवन,आर.सी.सी.,1,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,4,2,2,,0,Agriculture,11000,"Maize, Paddy",Yes,Yes,Yes,1km,,1
27.4400657,85.0905649,2,स्थायी भवन,जस्तापाता,1,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,5,2,3,,0,Agriculture,35000,"Maize, Paddy",Yes,Yes,Yes,1km,Cow,0
27.4396097,85.0900092,1,स्थायी भवन,जस्तापाता,1,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,6,4,2,,0,Agriculture,31000,"Maize, Millet",Yes,Yes,Yes,1km,Cow,0
27.4402262,85.0900989,1,स्थायी भवन,जस्तापाता,1,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,6,3,3,,0,Agriculture,31000,"Maize, Paddy",Yes,Yes,Yes,1km,Cow,0
27.4408595,85.0901275,2,स्थायी भवन,जस्तापाता,1,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,8,5,3,,0,Teaching,32000,"Maize, Millet",Yes,Yes,Yes,1km,Cow,0
27.440979,85.089744,1,स्थायी भवन,आर.सी.सी.,1,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,6,3,3,,0,Agriculture,24000,"Maize, Paddy",Yes,Yes,Yes,1km,Goat,1
27.4404149,85.089105,1,स्थायी भवन,जस्तापाता,1,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,2,1,1,,0,Agriculture,5000,"Maize, Millet",Yes,Yes,Yes,2km,,0
27.4403841,85.0896786,1,स्थायी भवन,जस्तापाता,1,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,5,3,2,,0,Agriculture,4500,"Maize, Millet",Yes,Yes,Yes,2km,Cow,0
27.440525,85.0896823,1,स्थायी भवन,जस्तापाता,1,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,9,5,4,,0,Agriculture,4300,"Maize, Millet",Yes,Yes,Yes,2km,"Cow, Goat",0
27.4395446,85.0890613,1,स्थायी भवन,जस्तापाता,1,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Others,,,,,,,,,,,,,,
27.437721,85.0877944,1,स्थायी भवन,आर.सी.सी.,2,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,6,4,2,,0,Agriculture,11000,"Maize, Millet",Yes,Yes,Yes,500m,Cow,2
27.4374784,85.087846,1,स्थायी भवन,जस्तापाता,2,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,5,1,4,,0,Agriculture,6000,"Maize, Millet",Yes,Yes,Yes,500m,Cow,0
27.4391895,85.086627,1,स्थायी भवन,जस्तापाता,2,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,9,6,3,,0,Agriculture,4500,"Maize, Millet",Yes,Yes,Yes,1km,Cow,0
27.4392229,85.0866168,2,स्थायी भवन,जस्तापाता,2,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,5,2,3,,0,Agriculture,32000,"Maize, Millet",Yes,Yes,Yes,800m,Cow,0
27.4407823,85.0852168,2,स्थायी भवन,जस्तापाता,2,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,5,1,4,,0,Agriculture,23000,"Maize, Paddy",Yes,Yes,Yes,700m,Cow,1
27.4409254,85.0850595,2,स्थायी भवन,जस्तापाता,2,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,6,2,4,,0,Agriculture,34000,"Maize, Millet",Yes,Yes,Yes,700m,Cow,1
27.4410356,85.0850333,1,स्थायी भवन,जस्तापाता,2,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,3,2,1,,0,Agriculture,32000,"Maize, Millet",Yes,Yes,Yes,800m,"Buffalo, Cow",0
27.4414683,85.0846941,2,स्थायी भवन,जस्तापाता,1,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,5,3,2,,0,Agriculture,23000,"Maize, Paddy",Yes,Yes,Yes,600m,Cow,1
27.4420768,85.0839042,1,स्थायी भवन,जस्तापाता,2,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,4,2,2,,0,Agriculture,3500,"Maize, Millet",Yes,Yes,Yes,6km,Cow,0
27.4421253,85.0838125,2,स्थायी भवन,जस्तापाता,1,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,4,2,2,,0,Agriculture,31000,"Maize, Paddy",Yes,Yes,Yes,600m,Cow,0
27.4424791,85.0838676,1,स्थायी भवन,जस्तापाता,1,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,2,1,1,,0,Agriculture,23000,"Maize, Millet",Yes,Yes,Yes,400m,Goat,0
27.442722,85.0829695,1,स्थायी भवन,जस्तापाता,1,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,4,2,2,,0,Agriculture,32000,"Maize, Millet",Yes,Yes,Yes,600m,Goat,0
27.4435147,85.0780844,1,अस्थायी भवन,जस्तापाता,2,थाहा नभएको ,Others,,,,,,,,,,,,,,
27.445396,85.0780123,6,स्थायी भवन,"जस्तापाता, आर.सी.सी.",3,नक्सा पास्  भएको र अरु थाहा नभएको ,"Residential, Normal Shop",5,3,2,,0,Agriculture,31000,"Maize, Millet",Yes,Yes,Yes,1km,"Buffalo, Chicken, Cow",0
27.4458428,85.0760959,4,अस्थायी भवन,जस्तापाता,1,थाहा नभएको ,Others,,,,,,,,,,,,,,
27.4448428,85.0799578,1,स्थायी भवन,जस्तापाता,1,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,4,2,2,,0,Agriculture,13000,"Maize, Paddy",Yes,Yes,Yes,2km,"Chicken, Cow",0
27.4448102,85.0800085,1,स्थायी भवन,जस्तापाता,1,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,4,2,2,,0,Agriculture,31000,Paddy,Yes,Yes,Yes,2km,Cow,0
27.444751,85.0800493,1,स्थायी भवन,जस्तापाता,1,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,3,2,1,,0,Agriculture,13000,"Maize, Millet",Yes,Yes,Yes,2km,Goat,0
27.4465445,85.0824473,1,स्थायी भवन,जस्तापाता,2,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,4,2,2,,0,Agriculture,23000,"Maize, Millet",Yes,Yes,Yes,2km,Cow,0
27.4472655,85.0826895,1,स्थायी भवन,जस्तापाता,1,थाहा नभएको ,Residential,,,,,,,,,,,,,,
27.4479268,85.0883204,1,स्थायी भवन,जस्तापाता,1,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,5,2,3,,0,Agriculture,32000,"Maize, Millet",No,Yes,Yes,3km,Goat,0
27.4492825,85.0949252,2,स्थायी भवन,जस्तापाता,2,थाहा नभएको ,Null,,,,,,,,,,,,5km,,
27.4465714,85.097866,2,स्थायी भवन,जस्तापाता,2,थाहा नभएको ,Residential,5,2,3,,0,Agriculture,21000,"Maize, Millet",No,Yes,Yes,7km,Cow,0
27.447633,85.0985397,2,स्थायी भवन,जस्तापाता,1,थाहा नभएको ,Residential,,,,,,,,,,,,,,
27.457924,85.1006975,2,स्थायी भवन,जस्तापाता,2,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,10,5,5,,0,Agriculture,11000,"Maize, Millet",Yes,Yes,Yes,8km,Cow,2
27.4606349,85.1059742,1,स्थायी भवन,जस्तापाता,1,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,4,2,2,,0,Agriculture,21000,"Maize, Millet",No,Yes,Yes,15km,Cow,1
27.460815,85.1057725,2,स्थायी भवन,जस्तापाता,1,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,9,4,5,,0,Agriculture,34000,Millet,No,Yes,Yes,15km,Cow,0
27.4605913,85.1052551,1,स्थायी भवन,जस्तापाता,2,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,7,3,4,,0,Agriculture,12000,"Maize, Millet",No,Yes,Yes,15km,Buffalo,0
27.4604277,85.1051134,1,स्थायी भवन,जस्तापाता,1,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,10,5,5,,0,Agriculture,21000,"Maize, Millet",No,Yes,Yes,15km,,1
27.4440444,85.0692561,1,स्थायी भवन,जस्तापाता,1,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,4,2,2,,0,Agriculture,4000,"Maize, Millet",No,Yes,Yes,1km,Goat,0
27.4434598,85.0693642,2,स्थायी भवन,जस्तापाता,1,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,5,2,3,,0,Agriculture,5000,"Maize, Millet",Yes,Yes,Yes,1km,Goat,0
27.4435793,85.0696903,1,स्थायी भवन,जस्तापाता,1,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,4,2,2,,0,Agriculture,33000,"Maize, Millet",Yes,Yes,Yes,1km,Goat,0
27.4435309,85.0700382,1,स्थायी भवन,जस्तापाता,2,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,6,2,4,0,0,Agriculture,6800,"Maize, Millet",Yes,Yes,Yes,1km,Goat,2
27.4437359,85.0700742,1,स्थायी भवन,जस्तापाता,1,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,4,2,2,,0,Agriculture,2000,"Maize, Millet",Yes,Yes,Yes,1km,Cow,0
27.4439269,85.0708416,1,स्थायी भवन,जस्तापाता,1,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,5,2,3,,0,Agriculture,,"Maize, Millet",Yes,Yes,Yes,1km,Goat,0
27.4441691,85.0708381,1,स्थायी भवन,जस्तापाता,1,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,3,2,1,,0,Agriculture,3400,"Maize, Millet",Yes,Yes,Yes,1km,Cow,0
27.4436714,85.0709783,1,स्थायी भवन,जस्तापाता,1,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,5,1,4,,0,Agriculture,0,"Maize, Millet",Yes,Yes,Yes,1km,Cow,1
27.4439649,85.0710921,1,स्थायी भवन,जस्तापाता,1,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,4,3,1,,0,Agriculture,13000,"Maize, Millet",Yes,Yes,Yes,1km,Goat,0
27.4440779,85.0719721,2,स्थायी भवन,जस्तापाता,1,नक्सा पास् नभएको र अभिलेकिकरण नगरिएको,Residential,4,2,2,,0,Agriculture,13000,"Maize, Millet",Yes,Yes,Yes,800m,Goat,0
